dane_code,department,dept_capital,notary_offices,telecom_offices,post_offices,health_centers,health_posts,schools,libraries,fire_stations,jails,public_instrument_offices,tax_offices,municipal_employees,primary_enrollment,secondary_enrollment,infant_mortality,aqueduct_coverage,sewage_coverage,electricity_coverage,vaccination_coverage,not_poor_1993,not_poor_2005,life_quality_index,tax_per_capita_2002,crown_employees_1794,crown_employees_nonmilitary_1794,colonial_state_index,colonial_city,royal_road_distance,literacy_1918,schooling_1918,vaccination_1918,longitude,latitude,area_sqkm,elevation_m,rainfall_mm,distance_coast_km,distance_magdalena_km,highway_distance_m,population_1995,pop_density_1995,urban_share_1995,malaria_incidence,oil_producer,land_agri_share,land_mountain_share,slaves_share_1843,encomienda_1560,gold_mine_1560,foundation_year,population_1843
19355,Cauca,0,1,1,1,0,0,3,1,0,1,0,0,14,2.11051,0.656842,38.8331,46.5549,17.1588,33.4397,0.486662,23.4113,39.6,40,2407.96,0,0,0,0,21.23,0.0891742,0.0222524,0.694921,-76.09,2.53,685,1754,1860,165.676,48.798,627.251,23303,34.019,0.0967883,0.0101482,0,0.551724,1,0.0055902,1,0,1630,6261
19364,Cauca,0,,1,1,1,0,2,1,0,1,0,0,8,1.8703,0.213909,130.573,22.9665,9.09091,14.2857,0.40569,0,36.97,,3288.5,0,0,0,0,32.6598,0.223712,0.0202716,0.305088,-76.34,2.78,252,2380,2374,124.291,87.0038,1625.11,11327,44.9484,0.112991,0.0183217,0,0.111111,1,0.0251359,1,0,1700,1472
19392,Cauca,0,0,1,1,1,0,4,1,0,1,0,0,30,1.50753,0.458119,43.605,33.0435,16.2802,60.7246,0.406741,29.6808,49.09,42,9505.22,0,0,0,0,9.89952,0.153167,0.0192077,0.183073,-76.79,2.17,203,1833,2380,114.755,33.9567,1084.76,12601,62.0739,0.143452,0.0566765,0,0.166667,1,0.0481662,0,0,1819,2263
19397,Cauca,0,1,1,1,1,0,3,1,0,1,0,0,24,1.10617,0.422153,35.8183,14.1023,9.79133,35.2671,0.352096,20.6128,39.37,39,2837.84,0,0,0,0,11.1073,0.183382,0.036416,0.156013,-76.83,2,492,2272,2200,128.913,19.4349,3101.31,26947,54.7703,0.0965137,0,0,0.047619,1,0.0185582,1,0,1840,2802
19418,Cauca,0,1,1,1,1,0,3,1,0,1,0,1,13,1.58104,0.21002,53.2526,19.1781,14.5548,20.0685,0.260175,35.8017,55.19,38,26.9353,3,3,3,0,67.7956,,,,-77.15,2.86,3297,100,4640,30.9933,121.884,10753.9,20472,6.20928,0.113224,3.20089,0,0.27193,0.491228,0.0437992,0,0,1911,2032
19450,Cauca,0,1,1,1,0,0,5,1,0,1,0,1,41,1.42982,0.44433,24.9644,45.6353,19.1985,41.4725,0.505234,37.6039,40.97,43,9424.81,0,0,1,0,9.20731,0.237424,0.0497565,0.341187,-77.19,1.8,640,1167,1201,116.224,61.9725,2791.41,18057,28.2141,0.247212,0.126158,0,0.884615,0.961538,0.008316,1,0,1890,1443
19455,Cauca,0,1,1,1,1,0,12,1,1,1,0,1,32,1.50425,0.971024,40.6469,85.1709,66.2041,89.7456,0.54596,59.999,55.81,58,75055.2,0,0,0,0,34.9092,0.276389,0.0493718,0.317831,-76.25,3.24,212,1099,1635,113.553,99.6162,2005.9,22705,107.099,0.531075,0.10633,0,0.363636,1,0,0,0,1898,2892.24
19473,Cauca,0,0,1,1,1,0,2,1,0,1,0,1,21,1.21496,0.218131,19.0044,5.61623,6.08424,40.6396,0.385451,21.514,43.77,42,6210.94,0,0,0,0,0.75545,0.205661,0.0324154,0.130522,-76.65,2.76,418,1635,1786,79.2706,90.6093,1646.5,24632,58.9282,0.110545,0.0248441,0,1,1,0.1284,0,0,1762,1838
19513,Cauca,0,0,1,2,1,0,6,1,0,0,0,1,21,1.13921,0.685329,46.1211,41.3959,28.8809,87.3646,0.383158,53.9719,69.79,49,33562.2,0,0,0,0,27.3164,,,,-76.33,3.23,68,1000,1263,103.488,107.209,831.382,10307,151.573,0.361324,2.72551,0,1,1,0,0,0,1967,2892.24
19517,Cauca,0,,1,1,0,0,4,1,0,1,0,0,14,1.4588,0.779579,31.4946,48.8548,20.4387,21.7974,0.519183,12.8761,41.77,48,5176.3,1,1,0,0,34.6491,0.140914,0.0381867,0.0385067,-76,2.65,1599,1600,1790,159.206,47.6214,890.928,33321,20.8387,0.127429,0,0,0.372881,0.966102,0,1,0,1850,2892.24
19532,Cauca,0,1,1,1,0,0,8,1,1,1,1,1,23,1.38932,0.557845,21.879,43.1827,32.6695,54.0023,0.399985,43.0393,58.93,45,39378.4,0,0,1,0,3.7073,0.198712,0.0401196,0.16158,-77.01,2.11,723,988,2020,98.8269,46.6929,2593.16,29550,40.8714,0.382366,0.107769,0,0.967742,0.967742,0.0603992,0,0,1821,1904
19548,Cauca,0,1,1,1,0,0,7,1,1,1,0,0,29,1.30602,0.644902,48.4365,56.8351,33.6319,70.7827,0.376061,52.487,61.88,48,14825.6,0,0,0,0,8.75562,,,,-76.54,2.64,171,1765,1921,113.53,79.3362,151.523,28399,166.076,0.39776,0.007492,0,0.714286,1,0.0111203,1,0,1924,2428
19573,Cauca,0,1,2,1,1,1,34,1,1,1,1,1,173,1.15287,0.825872,54.9431,87.0624,62.1187,92.2765,0.391558,68.289,75.95,71,28967.6,0,0,0,0,16.8985,0.308447,0.0686954,0.262428,-76.44,3.24,92,968,1218,89.5068,116.434,2508.76,46174,501.891,0.895316,0.535323,0,1,0.25,0,0,0,1897,2892.24
19585,Cauca,0,,1,1,1,0,4,1,0,1,0,0,20,1.13044,0.468712,48.1462,2.80032,13.5958,43.4659,0.302872,10.3645,54.67,45,6903,0,0,0,0,10.8914,0.214266,0.051262,0.270362,-76.52,2.34,783,2360,1749,143.728,43.3981,1266.8,15845,20.2363,0.217185,0,0,0,1,0.0146465,1,0,1840,1980
19622,Cauca,0,0,1,1,1,0,4,1,0,1,0,0,13,1.06603,0.626146,38.7357,64.131,13.9547,61.3098,0.355298,37.1005,42.11,43,21531.3,0,0,0,0,4.76345,0.215475,0.0145406,0.122274,-76.77,2.26,130,1714,2340,115.258,39.8564,630.792,11608,89.2923,0.120961,0.0201175,0,0.166667,1,0,1,0,1882,2892.24
19693,Cauca,0,1,1,1,1,0,3,1,0,1,0,0,6,1.66277,0.32843,36.2533,66.118,16.3451,32.4064,0.503217,26.7487,35,35,12971.1,0,0,0,0,1.3814,0.219843,0.039572,0.190794,-76.8,1.84,389,2400,2140,147.195,16.9249,195.295,9807,25.2108,0.0923068,0.028591,0,0,1,0,0,0,1850,3570
19698,Cauca,0,1,1,1,0,7,26,1,1,1,1,1,147,1.61447,0.816156,16.1199,78.0133,47.0337,83.0126,0.407775,61.7988,66.66,58,34503.3,7,7,4,0,14.9599,0.295771,0.0710682,0.309587,-76.51,3.01,3009,1076,1619,97.9092,112.467,7504.81,77941,25.9026,0.509894,0.0257416,0,0.772727,0.772727,0.178035,0,0,1543,4061
19701,Cauca,0,0,1,2,1,0,2,1,0,0,0,0,8,1.58598,0.326812,17.2362,20.0933,3.00975,0.635863,0.0819354,23.1724,32.62,35,350.935,0,0,0,0,27.4486,0.299663,0.119391,0.10657,-76.61,1.72,521,1737,2084,191.409,29.7129,1023.88,15415,29.5873,0.136096,0.0245044,0,0.18232,0.834254,0,0,0,1870,2892.24
19743,Cauca,0,1,1,1,0,0,7,1,0,1,1,0,15,1.34825,0.453279,82.3699,44.8814,22.4214,55.909,0.364267,19.9716,55.74,57,8558.48,0,0,0,0,18.5118,0.148938,0.0353341,0.273549,-76.4,2.61,582,2000,2040,139.024,73.9437,1904.07,33579,57.6959,0.162764,0,0,0,1,0.0013774,1,0,1625,2904
19760,Cauca,0,,1,1,1,0,2,1,0,1,0,0,16,1.48144,0.464777,76.1538,58.3253,8.22846,53.5334,0.409612,32.8414,49.1,42,8316.76,0,0,0,0,12.8505,,,,-76.63,2.27,449,1800,2360,128.025,37.0626,11901.7,12379,27.5702,0.0759752,0,0,0,1,0,0,0,1879,2892.24
19780,Cauca,0,,,,0,0,11,1,1,1,0,0,16,1.06997,0.385797,54.8649,44.3785,20.6525,46.6163,0.30571,29.7713,46.45,44,23439.3,0,0,0,0,8.23105,,,,-76.78,2.93,370,250,2780,85.137,113.411,6308.19,24196,65.3946,0.371261,0.0100381,0,1,1,0,0,0,1989,2892.24
19807,Cauca,0,1,1,1,1,0,5,1,1,1,0,1,20,1.31133,0.669032,56.8678,85.3225,26.2176,80.5397,0.366624,60.3772,57.48,48,20666,0,0,0,0,0.124823,0.235796,0.0462058,0.164056,-76.72,2.34,169,1852,2350,109.161,46.1221,2417.82,25799,152.657,0.335964,0.0093214,0,0.666667,1,0.0276051,1,0,1780,4021
19809,Cauca,0,0,1,2,1,0,2,0,0,1,0,0,17,1.35291,0.318251,43.5072,12.8069,1.03237,17.4386,0.0767378,22.1843,37.49,40,1533.94,0,0,0,0,107.623,0.0568812,0.0094123,0.0408632,-77.7,2.76,2002,5,4560,20.5136,149.088,19147.5,27983,13.9775,0.152238,41.1478,0,0.348837,0.418605,0.168605,0,0,1780,2236
19821,Cauca,0,0,1,2,1,0,3,1,0,1,0,0,14,1.36376,0.228028,54.2301,35.9835,12.5752,26.3858,0.409596,0.11446,44.42,43,11812.2,0,0,0,0,38.456,0.0685701,0.0164921,0.0920437,-76.29,2.94,412,1737,2084,130.185,86.9426,2891.7,24642,59.8107,0.106539,0,0,0,1,0.0045086,0,0,1735,1109
19824,Cauca,0,,1,1,,,,,,,,,10,1.29116,0.254827,72.491,44.4606,11.6594,27.3827,0.572853,14.3402,45.26,41,4463.21,0,0,0,0,7.32406,0.155486,0.0250746,0.208955,-76.42,2.5,384,2570,2027,138.838,61.7921,190.065,14103,36.7266,0.0827254,0,0,0,1,0.0082927,1,0,1815,2050
20001,Cesar,1,2,1,1,0,9,81,1,1,1,1,1,491,1.22464,0.919303,17.833,86.2705,64.0927,85.147,0.511326,57.2664,70.31,70,36694.7,18,18,3,1,6.10867,0.162961,0.0228663,0.0245601,-73.26,10.46,5084,169,765,100.701,163.201,115.223,286530,56.3592,0.838322,0.0199913,0,0.485577,0.413461,0.0555306,0,0,1550,4448
20011,Cesar,0,1,1,1,1,1,36,1,1,1,1,1,85,1.12029,0.567958,16.6573,79.9748,47.2435,83.7369,0.548864,48.0055,64.75,57,19422.7,0,0,0,0,8.99806,0.14759,0.0291452,0.0504877,-73.65,8.3,917,162,2080,222.753,11.6924,442.09,71109,77.5453,0.777931,0.0431315,1,0.588235,0.147059,0.0010776,0,0,1784,928
20013,Cesar,0,1,1,1,2,0,36,0,0,1,0,1,103,1.20654,0.499681,29.0609,78.4483,26.986,77.8263,0.443923,43.5031,54.3,56,18810.2,0,0,0,0,52.7233,,,,-73.26,10,1739,132,1365,127.086,136.232,863.57,65360,37.5848,0.618911,0.174289,0,0.726027,0.342466,0.0066778,0,0,1859,599
20032,Cesar,0,0,1,2,1,0,6,1,0,0,0,1,21,1.39328,0.463475,15.0351,52.9599,9.33651,56.4164,0.714817,23.762,39.5,44,6601.95,0,0,0,0,52.0443,,,,-73.97,9.51,1426,49,1820,168.935,51.5216,1210.21,22134,15.5217,0.376982,0,0,0.4,0.12,0,0,0,1984,2892.24
20045,Cesar,0,0,1,2,1,0,8,1,0,0,0,1,25,1.50753,0.487316,23.9248,63.2133,25.2934,63.8608,0.3732,28.8364,50.15,47,8756.59,1,1,2,0,89.4242,,,,-73.31,9.68,1206,132,1365,128.105,104.147,708.317,14188,11.7645,0.592091,0.167238,0,0.634615,0.442308,0.0140845,0,0,1705,639
20060,Cesar,0,0,1,2,1,0,11,1,0,0,0,0,26,1.11333,0.609199,42.083,86.5857,19.6221,88.2051,0.593848,35.9088,55.87,53,16144.6,0,0,0,0,84.5731,,,,-73.88,9.93,578,180,1267,126.016,97.9387,210.559,25217,43.628,0.895422,0.0185427,0,0.913044,0,0,0,0,1979,2892.24
20175,Cesar,0,1,1,1,0,0,9,1,0,1,1,1,32,1.17955,0.423535,24.6908,46.0921,13.8783,56.1259,0.603351,27.1604,44.23,43,19713.5,0,0,0,0,38.2503,0.186407,0.0520932,0.0397241,-73.81,9.23,914,49,1820,183.996,31.9451,2029.87,37903,41.4694,0.346143,0.0394225,0,0.631579,0.210526,0.0049938,0,0,1748,801
20178,Cesar,0,1,1,1,0,0,11,1,0,1,1,1,99,1.0194,0.483207,15.4477,70.5125,21.4579,68.9778,0.334733,31.6439,53.26,53,8851.06,1,1,1,0,54.772,0.146336,0.0451684,0.0194368,-73.62,9.34,1425,50,1790,156.796,53.5994,1304.16,28420,19.9439,0.450416,0.0397961,0,0.681818,0.113636,0.0210728,0,0,1545,2088
20228,Cesar,0,0,1,1,1,0,12,1,0,0,0,0,42,1.20589,0.448743,24.1175,70.0366,26.5082,68.0439,0.34049,31.2723,53.78,50,16015.8,0,0,0,0,43.0522,,,,-73.54,9.16,1015,62,1587,161.924,44.3034,120.664,34039,33.536,0.531955,0.148296,0,0.925,0.45,0,0,0,1965,2892.24
20238,Cesar,0,0,1,1,0,0,17,1,0,0,0,1,36,1.15671,0.607798,23.518,71.8535,3.40961,75.4005,0.325871,38.9706,55.01,49,7660.77,0,0,0,0,65.6441,,,,-73.96,10.14,985,180,1267,96.3718,94.218,2550.93,24763,25.1401,0.670492,0.104151,0,0.461539,0.128205,0,0,0,1971,2892.24
20250,Cesar,0,0,1,1,1,0,3,1,0,0,0,0,23,0.929283,0.332296,34.506,38.7829,1.00828,61.9013,0.601563,24.253,44.35,42,5037.9,0,0,0,0,81.439,,,,-73.76,9.64,864,50,1790,158.957,77.1831,2513.63,22047,25.5174,0.222714,0.0191608,0,0.558824,0,0.109067,0,0,1716,761
20295,Cesar,0,1,1,1,0,0,6,1,0,1,0,0,21,1.41685,0.612526,21.4051,67.2338,4.66699,87.5547,0.583145,40.4542,49.48,49,52176.2,2,2,1,0,5.62163,,,,-73.74,8.31,356,50,2200,224.174,2.33353,105.204,11080,31.1236,0.617863,0.150324,0,0.8125,0,0.0086393,0,0,1878,463
20310,Cesar,0,1,1,1,1,0,2,1,0,0,0,0,36,0.25396,0.079692,90.9091,41.8409,24.3088,80.8833,0.129835,39.7228,43.52,45,398.812,0,0,0,0,4.83446,0.247505,0.0471967,0.0617675,-73.4,8.37,76,1240,1380,191.75,40.9166,4017.43,20886,274.816,0.208265,0.0106911,0,0.5,0.5,0,0,0,1570,2892.24
20383,Cesar,0,1,1,1,0,0,5,1,0,1,0,0,30,1.22937,0.29759,20.2456,41.8294,6.83594,51.4974,0.406614,33.6659,51.23,44,29379.3,0,0,1,0,21.9048,0.205882,0.0630402,0.0503305,-73.8,8.62,789,50,1360,198.889,2.90566,349.811,18086,22.9227,0.271363,0.0115186,0,0.617647,0.235294,0.0126582,0,0,1867,632
20400,Cesar,0,0,1,2,1,0,10,1,0,0,0,0,45,0.924182,0.443252,27.4308,73.4667,5.1975,70.0624,0.522789,28.1877,50.19,51,20177.5,0,0,0,0,88.3349,,,,-73.35,9.55,752,50,1790,134.184,89.357,657.525,26229,34.879,0.516256,0.0607249,0,0.7,0.366667,0.156044,0,0,1979,455
20443,Cesar,0,0,1,2,0,0,6,1,0,0,0,0,21,1.14899,0.480329,23.2257,78.1553,28.6408,73.9806,0.412971,35.4745,50.71,51,5731.3,0,0,0,0,12.0417,,,,-72.9,10.37,144,1934,2540,103.049,185.116,2729.84,8654,60.0972,0.644152,0,0,0.272727,0.545455,0,0,0,1980,2892.24
20517,Cesar,0,0,1,1,0,0,11,1,0,1,0,0,34,1.57085,0.617328,26.1652,66.1697,50.0765,66.2462,0.540416,37.5095,55.32,48,17676.1,0,0,0,0,19.8767,,,,-73.64,8.93,521,77,2010,179.527,24.0788,256.321,14763,28.3359,0.64671,0.206057,0,0.647059,0.588235,0,0,0,1950,2892.24
20550,Cesar,0,0,1,1,0,0,9,1,0,0,0,0,19,1.02786,0.454699,24.0073,62.2869,0.426136,62.2514,0.467893,31.4963,50.69,44,19902,0,0,0,0,25.1513,,,,-73.64,8.75,351,50,1820,188.362,15.601,1614.94,15296,43.5784,0.525806,0.0432875,0,0.692308,0.538462,0.0036232,0,0,1948,276
20614,Cesar,0,1,1,1,1,0,7,1,0,0,1,0,24,1.27904,0.344115,32.1409,54.6724,34.083,64.3273,0.408711,34.7337,56.34,49,14596.8,1,1,1,0,2.95968,0.367924,0.0267416,0.0724081,-73.46,8.28,621,1171,1320,214.094,39.4985,908.85,16165,26.0306,0.346833,0.0883936,1,0.5,0.416667,0.0107889,0,0,1568,1483
20621,Cesar,0,1,1,1,1,0,14,1,0,1,0,0,42,1.17646,0.421077,26.9644,68.6021,40.3137,66.0704,0.365632,40.8912,55.59,50,6056.68,0,0,0,0,13.3751,,,,-73.17,10.38,1351,157,2350,113.901,172,40.98,23133,17.1229,0.503039,0,0,0.560976,0.317073,0.0232089,0,0,1553,991
20710,Cesar,0,0,1,0,0,0,9,0,0,1,0,1,28,1.37332,0.656561,26.5955,74.1304,65.4171,78.6896,0.534609,55.1094,60.41,56,47138.6,0,0,0,0,5.23223,,,,-73.4199,7.75,568,52,2833,228.072,42.0948,1185.3,15927,28.0405,0.593812,0.159655,1,0.7,0.25,0,0,0,1976,2892.24
20750,Cesar,0,0,1,2,1,0,6,1,0,1,0,0,57,1.20589,0.524585,29.4392,76.5008,49.1424,80.6175,0.562553,41.5112,59.68,50,19571.5,0,0,0,0,19.3585,,,,-73.2,10.3,614,1934,2540,127.11,168.42,2015.41,14498,23.6124,0.464573,0.0150702,0,0.84,0,0,0,0,1976,2892.24
20770,Cesar,0,0,1,1,1,0,5,0,0,0,0,0,22,1.33578,0.408756,30.4301,52.2153,34.5295,69.0589,0.540252,39.3691,53.11,50,12625.2,0,0,0,0,22.5107,,,,-73.51,8.03,608,162,2080,233.173,32.3038,2785.05,16628,27.3487,0.358865,0.162411,1,0.675676,0.135135,0,0,0,1981,2892.24
20787,Cesar,0,1,1,1,0,0,4,1,0,1,0,0,37,1.73809,0.777991,40.583,36.4825,0.632645,53.6482,0.549008,30.4557,44.76,42,13481.8,1,1,2,1,4.80179,0.12754,0.0197317,0.0631413,-73.82,8.84,599,50,1820,205.23,3.22504,131.952,15482,25.8464,0.336129,0.0357296,0,0.642857,0,0.0114416,0,0,1544,437
23001,Cordoba,1,3,8,9,3,4,54,5,2,6,2,3,906,1.37353,0.938438,19.4116,69.1918,23.2674,84.1252,0.643898,50.2768,63.5,71,52072.3,0,0,1,0,58.0786,0.159876,0.0616297,0.0292677,-75.85,8.78,3043,18,1200,55.0368,124.145,1253.61,317252,104.256,0.776862,1.31652,1,0.528926,0,0.008658,0,0,1774,1386
23068,Cordoba,0,1,1,1,0,0,16,1,0,1,1,1,28,1.4282,0.438397,37.2099,25.8786,13.6662,45.2212,0.542821,25.4361,46.45,41,3710.55,3,3,2,1,81.0711,0.13217,0.031853,0.0507534,-75.11,8.32,1929,22,1780,142.059,92.6437,3542.14,59142,30.6594,0.370726,0.456883,1,0.505747,0,0.0524096,0,0,1534,1660
23079,Cordoba,0,0,1,2,1,0,6,1,0,1,0,1,26,1.9887,0.609051,24.8146,35.8965,0.734009,60.5033,1.3094,28.3347,44.66,41,13489.6,0,0,0,0,84.1304,,,,-75.44,8.21,847,22,1880,129.994,126.105,566.436,16532,19.5183,0.318267,5.35273,1,0.233333,0,0,0,0,1969,2892.24
23090,Cordoba,0,0,1,2,1,0,4,1,0,0,0,1,27,2.32157,0.645987,26.7647,23.5734,0.140318,23.0122,0.755849,9.35836,24.05,35,15572.7,0,0,0,0,70.7013,,,,-76.22,8.8,394,10,1466,26.2325,162.246,4010.53,13882,35.2335,0.19037,7.25021,1,0.0666667,0,0,0,0,1978,2892.24
23162,Cordoba,0,1,1,1,1,6,39,0,1,1,1,1,64,1.32927,0.975616,14.3464,87.6053,23.198,86.3169,0.621893,44.6682,55.65,53,30170.2,0,0,1,0,44.0125,0.342564,0.0853333,0.173231,-75.78,8.89,266,19,1130,44.6884,112.581,2798.65,77958,293.075,0.604639,0.0735859,1,0.6,0,0.0006357,0,0,1721,1573
23168,Cordoba,0,0,1,1,1,1,6,1,0,1,1,1,34,1.49223,0.766781,49.2114,27.9641,0.0944733,62.3524,0.794573,30.3441,45.02,43,21064.7,0,0,0,0,18.9871,0.119577,0.0556363,0.171061,-75.61,9.15,335,20,1010,32.0475,91.0674,2004.93,12609,37.6388,0.229985,0.322367,1,0.714286,0,0.0106622,1,0,1573,1782
23182,Cordoba,0,1,1,1,0,1,16,1,1,1,1,1,64,1.61561,0.798119,26.1973,62.8653,16.5693,68.4726,0.42621,37.4144,51.49,50,24740.8,0,0,1,0,24.1596,0.174488,0.048522,0.0987969,-75.37,9.09,624,123,1100,51.2021,67.2032,853.095,39414,63.1635,0.471228,0.0876086,1,0,0,0.007345,0,0,1534,4629
23189,Cordoba,0,1,2,1,0,1,22,1,1,1,0,0,67,2.15751,0.906743,43.6253,62.1449,16.2074,64.9574,0.565836,37.767,45.58,50,23351.9,0,0,1,0,47.2501,,,,-75.6,8.87,644,25,1156,64.7507,95.4131,1970.27,44663,69.3525,0.44581,0.464238,1,0.36,0,0.0089731,0,0,1775,4012
23417,Cordoba,0,1,2,1,0,1,26,1,1,1,1,1,110,1.33655,0.75159,15.5724,58.0053,13.7798,61.2432,0.514669,29.3974,45.49,49,8884.53,2,2,1,0,5.21075,0.18657,0.0620897,0.118166,-75.8,9.24,890,23,1075,21.673,110.65,1623.49,126223,141.824,0.309686,0.130518,1,0.45946,0,0.012443,1,0,1740,4822
23419,Cordoba,0,0,1,1,1,0,4,1,0,1,0,1,17,2.46386,0.587956,41.955,16.397,0.269687,22.1683,0.655172,12.2974,24.65,36,6355.08,0,0,0,0,67.4234,,,,-76.32,8.91,430,10,1466,11.4292,171.809,9470.14,11198,26.0419,0.196908,12.2852,1,0.272727,0,0,0,0,1930,2892.24
23464,Cordoba,0,1,1,1,1,1,10,1,1,1,0,1,35,2.05112,1,41.0823,76.4959,0.239349,73.2408,0.754709,26.5715,44.13,49,13286.5,0,0,1,0,7.72442,,,,-75.64,9.23,152,15,995,17.2483,95.0028,1439.77,11870,78.0921,0.610012,0.187353,1,0.4,0,0.0074627,1,0,1693,1340
23466,Cordoba,0,1,1,1,0,0,22,1,0,1,0,1,49,1.94941,0.876656,64.3072,51.5094,27.8606,72.3064,1.40068,38.7343,58.56,49,39945.4,0,0,0,0,56.5735,,,,-75.7439,8.00526,1899,55,2690,95.1536,141.47,1245.72,54503,28.7009,0.624069,115.016,0,0.435897,0.320513,0,0,0,1907,2892.24
23500,Cordoba,0,0,1,1,1,0,7,1,0,1,0,0,22,1.91635,0.639346,33.1662,31.2048,0.963855,30.9337,0.700223,17.9351,31.22,40,1744.32,0,0,0,0,23.1966,,,,-76.1,9.26,206,12,1390,5.31125,143.501,559.601,21265,103.228,0.209052,7.48525,1,0.3,0,0,0,0,1978,2892.24
23555,Cordoba,0,1,1,1,0,0,32,1,0,1,0,1,52,1.47548,0.88443,20.2029,46.5091,35.1117,70.4801,0.665145,39.4131,49.62,55,27579.4,0,0,0,0,99.675,,,,-75.58,8.4,1188,87,1990,107.12,116.641,900.427,59733,50.2803,0.615243,1.88962,1,0.173913,0.173913,0,0,0,1955,2892.24
23570,Cordoba,0,0,1,2,1,1,13,1,0,1,1,1,47,1.53731,0.39529,35.6749,32.8063,3.60672,43.1324,0.754347,25.5728,44.96,45,13153.3,0,0,1,0,90.2183,,,,-75.5,8.5,819,119,1530,107.168,103.523,3359.05,26036,31.79,0.294373,2.22929,1,0.393939,0,0,0,0,1914,2892.24
23574,Cordoba,0,0,1,2,1,0,5,0,0,0,0,1,29,,0.860145,44.5572,24.6542,0.34585,28.4585,0.92032,13.4656,25.4,40,11387,0,0,0,0,52.2093,,,,-76.24,9.02,417,12,1300,9.08643,159.215,1967.11,12401,29.7386,0.26139,12.3887,1,0.2,0,0,0,0,1961,2892.24
23580,Cordoba,0,0,1,2,1,0,7,1,0,0,0,0,27,2.49887,0.468625,55.4596,38.5993,2.01471,53.2459,0.825694,22.8895,46.58,43,28328,0,0,0,0,63.4794,,,,-75.75,7.82,2062,55,2690,114.034,166.124,993.024,21067,10.2168,0.433595,294.446,1,0.72,0.76,0,0,0,1980,2892.24
23586,Cordoba,0,1,1,1,1,4,7,1,1,1,0,1,43,1.55718,0.741527,30.748,54.9302,0.0450248,56.281,0.49079,21.7261,41.96,45,15735.8,0,0,1,0,6.6234,,,,-75.72,9.22,122,20,1000,16.1031,101.528,1124.4,14313,117.32,0.435556,0.413644,1,0.333333,0,0.0079225,0,0,1533,1136
23660,Cordoba,0,1,1,1,1,10,27,1,1,1,1,1,65,1.01254,0.557855,15.8097,45.1534,30.7071,68.7246,0.486256,33.8467,52.26,50,22719.5,0,0,1,0,43.7304,0.16673,0.0884572,0.126179,-75.43,8.92,993,82,1180,72.0322,72.7276,3175.81,117060,117.885,0.420378,0.216265,1,0,0,0.0044572,0,0,1776,3141
23670,Cordoba,0,1,1,1,1,4,12,1,1,1,0,1,76,1.8787,0.566374,46.5264,18.8099,3.4546,30.2312,0.90734,7.68533,22.83,37,2746.49,0,0,1,0,25.5416,0.005618,0.0021608,0,-75.5,9.13,318,110,1040,32.1088,81.5803,1317.74,53156,167.157,0.127281,1.69857,1,0,0,0.0005537,1,0,1600,5418
23672,Cordoba,0,0,1,1,1,0,6,1,0,1,0,1,14,1.89766,0.974063,29.3251,32.3864,0.478469,56.3397,0.831739,16.662,41.68,42,45364,0,0,1,0,8.8403,,,,-75.74,9.38,205,27,1150,4.2144,102.706,1312.28,19055,92.9512,0.590738,0.196948,1,0,0,0.0192857,1,0,1687,1400
23675,Cordoba,0,1,1,1,1,0,6,0,0,1,0,1,40,1.65861,0.831196,35.2227,35.648,0.274377,47.9105,0.728369,18.952,38.85,43,7329.34,0,0,1,0,1.5988,,,,-75.95,9.35,318,12,1390,5.92117,123.871,4181.28,28344,89.1321,0.29261,0.12129,1,0.642857,0,0.0987342,0,0,1774,395
23678,Cordoba,0,0,1,1,1,0,5,1,0,0,0,1,37,2.09221,0.595953,72.7104,30.758,0.146327,41.8203,0.395326,21.0284,41.51,40,15713.7,0,0,1,0,54.9607,0.204857,0.117564,0.248504,-75.7,8.79,505,25,1200,74.0427,105.169,1527.74,19390,38.396,0.18891,0.83852,1,0,0,0.0035619,0,0,1775,1123
23686,Cordoba,0,1,1,1,1,0,15,1,1,1,0,1,38,1.71391,0.981063,37.4493,41.5029,0.0517063,57.6698,0.569872,26.8884,46.39,42,18056.7,0,0,1,0,36.209,0.102992,0.011995,0.169999,-75.84,8.94,470,25,1000,36.3209,115.422,1247.24,37876,80.5872,0.153532,0.603727,1,0.631579,0,0.0029528,0,0,1772,1016
23807,Cordoba,0,1,1,1,0,0,23,0,0,0,0,1,31,2.19618,0.675854,35.5533,37.7402,9.42982,36.0171,0.637046,21.5122,36.8,41,8064.87,0,0,0,0,110.872,,,,-76.07,8.18,4728,135,1875,69.4537,174.642,1864.48,69556,14.7115,0.414352,185.611,1,0.91,0.895,0,0,0,1912,2892.24
23855,Cordoba,0,0,1,2,0,0,7,1,0,0,0,1,242,1.89479,0.79383,32.5509,37.9574,0.406601,45.946,0.860387,20.3256,33.88,44,7398.48,0,0,0,0,119.461,,,,-76.15,8.26,968,130,1900,59.1517,176.531,1117.13,27355,28.2593,0.379129,167.657,1,1,0.536585,0,0,0,1937,2892.24
25001,Cundinamarca,0,1,2,1,1,1,8,1,1,1,1,1,7,1.17563,0.876261,52.24,88.3103,73.6451,92.8445,0.5136,71.3508,71.4,58,27328.4,0,0,1,0,14.2701,,,,-74.69,4.36,87,400,1018,262.743,17.7084,2078.99,12743,146.471,0.774466,0,0,1,1,0,1,0,1861,2892.24
